ID,COUNTY_ID,COUNTY,TOTAL_POPULATION,PER_TOTAL_POPULATION,POPU_DENSITY,HH_MEDIAN_AGE,DI_RACE_WH,DI_RACE_AF,DI_RACE_AI_AN,DI_RACE_ASIAN,DI_RACE_NW,DI_RACE_SOM,DI_NOT_HISP,DI_PERC_NOT_HISP,WF_OCCUP_1,WF_OCCUP_2,WF_OCCUP_3,WF_OCCUP_4,WF_OCCUP_5,WF_IND_1,WF_IND_2,WF_IND_3,WF_IND_4,WF_IND_5,WF_IND_6,WF_IND_7,WF_IND_8,WF_IND_9,WF_IND_10,WF_IND_11,WF_IND_12,WF_IND_13,WF_CSW_1,WF_CSW_2,WF_CSW_3,WF_CSW_4,INC_MD_HOUSE,INC_PER_CAP,HH_UD_18,HH_OVR_65,HH_AVG_SIZE,WF_OVR_25,WF_PER_OVR_25,DI_BR_DF,DI_FB,DI_PER_FB,DI_FB_2010,DI_FB_EU,DI_FB_A,DI_FB_AF,DI_FB_OC,DI_FB_LA,DI_FB_NA,DI_NON_ENG,HH_OW_OC,HH_PER_OW_OC,INC_HM_VALUE
0500000US34027,34027,"Morris County, New Jersey",497103,497103,1069.8,41.8,406912,16039,485,47072,69,17188,436615,73.5,126330,33275,63416,14612,17692,728,12964,29425,8008,26179,9613,9554,26440,39497,56546,17091,10734,8546,82.6,12.1,5.3,0.1,99142,48928,59884,27.7,2.71,102419,29.7,110968,93133,18.7,6191,20000,36017,2580,316,33128,1092,115178,179776,94.4,135820
0500000US41051,41051,"Multnomah County, Oregon",757371,757371,1704.9,36.3,591097,41861,6482,52070,4697,26970,673906,71.6,163294,71457,84263,21858,42762,3408,16970,37632,12679,42116,17003,9257,23743,49672,94564,42818,21046,12726,80,12.1,7.8,0.1,52845,31047,76570,20.3,2.4,131987,24.6,317261,107805,14.2,10237,22365,38695,6345,3111,33846,3443,142511,308595,94.4,165606
0500000US13215,13215,"Muscogee County, Georgia",198247,198247,877.5,33.3,92002,88878,557,4570,164,4995,184229,42.9,26171,16538,20412,5151,9204,119,3779,7201,1112,9001,3051,1131,8940,6083,18293,9257,3515,5994,75.7,20,4.2,0.1,41362,23209,22796,23.3,2.58,18843,15,77707,10995,5.5,1416,2026,3486,594,30,4649,210,17465,72556,87.2,36878
0500000US26121,26121,"Muskegon County, Michigan",171328,171328,344.9,39,138488,23348,978,1056,53,1033,162640,77.1,19663,13691,15687,5075,14323,820,3075,16824,1505,7961,2253,626,2483,4651,16265,6050,3276,2650,82.9,11.8,5.2,0.1,41842,21037,18614,26.7,2.54,13657,12,24546,3212,1.9,194,740,940,72,7,1200,253,6687,64889,88.4,48481
0500000US06055,6055,"Napa County, California",139253,139253,182.4,40.3,107543,2992,696,10362,356,12354,93316,55,23616,14463,14493,7116,7624,4184,4012,8130,1702,7053,2196,1056,3745,6578,14404,8478,3271,2503,76.8,12.6,10.5,0.1,70925,35092,15348,31,2.71,20343,21.3,26550,32296,23.2,934,2150,6637,539,247,22072,651,46508,49631,90.2,29997
0500000US36059,36059,"Nassau County, New York",1350601,1350601,4704.8,41.3,957680,151846,3013,111051,110,86386,1142605,63.7,285739,106533,173506,44349,46121,883,37161,30571,22846,69026,33477,19321,64563,83478,186236,46734,30486,31466,77.6,16.7,5.5,0.1,98401,42949,147926,33.3,3.01,215514,23.2,78870,290896,21.5,12360,48102,87919,6294,250,146002,2329,357694,441912,94.5,354515
0500000US04017,4017,"Navajo County, Arizona",107489,107489,10.8,35.4,52875,601,46892,565,273,3229,95710,43,9198,8269,7317,3806,3453,1150,2545,1245,381,4061,2036,450,1114,1712,9347,3890,1236,2876,60,31.7,8.1,0.2,36591,16355,9478,32.1,3.09,5996,9,31301,2687,2.5,216,318,361,17,30,1763,198,37011,34018,59.5,24088
0500000US10003,10003,"New Castle County, Delaware",545846,545846,1263.2,37.3,360264,131536,1216,26119,318,13478,496281,60.4,112151,44860,64600,18695,24324,1352,13525,24606,5612,27846,12829,4924,33956,29783,65708,22020,10629,11840,84.1,12.6,3.2,0.1,64857,32616,57881,25.1,2.62,74426,20.4,226268,54479,10,5379,6977,20597,6052,55,20140,658,76665,201543,92.2,139759
0500000US37129,37129,"New Hanover County, North Carolina",209586,209586,1058.1,37.7,169358,30191,878,2807,108,2514,198378,76.8,39686,20203,25324,8093,8047,226,7436,6573,2762,12357,3861,2772,5634,11976,24184,14503,5887,3182,79.2,12.6,8,0.2,49582,29742,20972,25.2,2.33,35251,25,91747,11058,5.3,722,2184,2170,245,50,5982,427,14944,87176,84.6,50174
0500000US09009,9009,"New Haven County, Connecticut",863148,863148,1426.7,39.6,649232,109755,1692,32080,214,48237,725304,66,165692,75680,99979,29063,46503,1353,20071,49692,11864,45399,16204,9568,26456,37837,131871,32785,18105,15712,81.3,13.3,5.2,0.2,61646,32794,90561,27.5,2.55,106338,18,189571,100989,11.7,8992,28156,26401,5767,185,37635,2845,175911,327086,90.3,206556
0500000US09011,9011,"New London County, Connecticut",274071,274071,412.2,40.6,224950,15500,1546,11690,144,8074,248687,77.1,50944,30647,28712,10579,12481,625,6990,17383,2179,14800,5253,1982,5708,11591,32449,22908,4955,6540,78.3,16.3,5.2,0.2,66693,34241,30288,27.3,2.44,32268,17.1,101329,23662,8.6,1647,4964,8944,486,44,8222,1002,34681,106882,88.3,71809
0500000US36061,36061,"New York County, New York",1618398,1618398,69468.4,36.6,918058,245256,5988,184945,1052,197648,1202232,47.4,512083,120548,182753,17631,35946,642,15116,27675,18275,69021,20444,56169,144473,170065,194309,92829,36529,23414,83.5,8.6,7.7,0.1,71656,63610,123171,23.3,2.09,379447,31.3,403691,467158,28.9,51479,90051,137752,19601,6189,202292,11273,620432,745089,86.8,168410
0500000US51700,51700,"Newport News city, Virginia",181362,181362,2630,32.7,91978,72732,646,5061,359,2711,166816,45.5,27255,16633,20716,7879,10042,103,4504,9905,1785,11118,3013,1138,3742,8441,18390,9361,3572,7453,74.9,21.3,3.8,0,51000,25408,19930,21.9,2.51,17136,15,75863,13931,7.7,1452,2195,4535,1138,35,5799,229,18494,68987,89.7,34930
0500000US13217,13217,"Newton County, Georgia",101503,101503,367.3,35.4,54998,42003,341,1186,3,619,96705,51.1,13200,7472,10484,4475,7117,232,3193,5961,894,4576,3366,937,1607,4532,10677,2748,1809,2216,77.4,17.4,5,0.1,49208,21811,11778,22.7,2.9,8211,12.9,31391,5970,5.9,295,711,688,448,13,3939,171,6410,34516,90.1,25031
0500000US36063,36063,"Niagara County, New York",214973,214973,414.4,42.3,189885,15558,2042,2321,368,951,209802,86.8,31579,19165,26298,8930,13849,947,5925,13924,2079,12532,5183,1476,6116,8925,24972,9649,4109,3984,81.5,14.3,4.1,0.1,49091,26710,22309,28.8,2.39,20273,13.5,23699,8123,3.8,476,2673,1764,259,17,1417,1993,8701,88252,89,62584
0500000US51710,51710,"Norfolk city, Virginia",244745,244745,4486.3,29.9,116874,104313,1075,8225,600,4614,227394,44.1,32035,21627,24273,12123,11590,261,7534,6667,1779,12748,4880,1631,5309,10849,23767,10991,5474,9758,73.3,23,3.6,0,44150,24252,23405,20.2,2.56,22522,15.3,102568,16703,6.8,1657,2056,6797,1698,223,5622,307,23084,86397,90.3,37731
0500000US25021,25021,"Norfolk County, Massachusetts",682860,682860,1693.6,40.8,555624,41899,622,64377,41,7323,657830,78.9,179860,48001,81590,20948,21363,569,17486,24954,8632,35994,12055,9298,39653,51054,98170,26053,14282,13562,82.4,11.6,5.9,0.1,86469,45375,77781,28.3,2.57,131407,27.7,131852,107141,15.7,10593,26755,50983,6625,455,18591,3732,125922,258675,95.2,178389
0500000US42095,42095,"Northampton County, Pennsylvania",299225,299225,805.4,41.5,258567,15394,914,8084,50,7669,265443,79.5,49500,24877,35393,11805,21013,724,7419,21338,4412,16433,7378,3087,9609,13145,36717,11533,6278,4515,84.4,10.7,4.8,0.1,61041,30116,31760,30,2.56,35157,17.1,91776,20386,6.8,1532,5150,6172,865,54,7608,537,35239,112790,93.4,81535
0500000US48355,48355,"Nueces County, Texas",348130,348130,405.8,35,299466,14370,1549,5936,261,19537,133557,31.8,46871,33383,39422,20855,18658,5742,12198,10592,3946,19344,7988,2616,8333,12729,38671,17924,8770,10336,76.2,16.9,6.7,0.2,49368,24875,38838,25,2.72,28822,12.9,56920,27168,7.8,2057,1822,4952,281,123,19735,255,129378,125458,87.7,72904
0500000US26125,26125,"Oakland County, Michigan",1220798,1220798,1385.7,40.7,937056,168133,3127,73384,287,7540,1176486,74,280626,85831,143491,29505,52348,1497,23173,103074,15912,60793,15827,12210,46061,82112,138228,50370,25494,17050,85.8,9,5,0.2,66436,37089,141441,25.5,2.47,213180,25.2,198952,140473,11.5,16272,32826,77694,5311,586,14303,9753,161616,489797,92.5,347091
0500000US34029,34029,"Ocean County, New Jersey",581413,581413,917,42.8,534146,17844,636,10375,105,9306,531207,85.4,83669,45159,66143,26722,21237,852,19373,13144,7068,32766,13760,6179,15959,23777,63402,20364,12261,14025,77.7,16.6,5.6,0.1,61839,30951,57563,39.7,2.59,71069,17.7,143425,46048,7.9,1897,15178,9358,1460,86,18988,978,67907,221720,79.5,179925
0500000US12091,12091,"Okaloosa County, Florida",188984,188984,194.4,37.1,150361,17453,1251,5762,160,5274,174210,75.6,28024,18618,21677,7739,7834,525,5623,4278,1184,10718,4075,930,5974,10030,14073,12144,4789,9549,73.4,20.7,5.7,0.2,55768,29082,20000,26,2.5,21633,17,111211,12479,6.6,655,2857,4332,72,83,4698,437,17214,73655,78.7,47598
0500000US40109,40109,"Oklahoma County, Oklahoma",743145,743145,1013.8,34.2,510048,111251,22079,23923,613,25630,626194,58.4,124180,61847,88725,36502,36020,10810,27329,24011,10027,41833,15250,7122,23865,35783,73599,33567,18819,25259,78.2,15.5,6.1,0.2,46584,27114,84138,22.5,2.53,94859,19.8,221922,79841,10.7,9843,3540,20053,3952,259,50899,1138,113536,287998,88.8,170763
0500000US27109,27109,"Olmsted County, Minnesota",147431,147431,220.8,36.6,126696,7494,192,8271,10,1087,140930,82.4,37435,13182,16045,5076,7431,1068,3486,7390,1295,8117,2223,1521,2700,5802,34912,5489,3105,2061,85.7,9.1,5.1,0.1,67089,34891,18108,22.1,2.5,23818,23.9,42162,14563,9.9,1624,1976,6083,3104,292,2517,591,16998,57799,94.5,42723
0500000US36065,36065,"Oneida County, New York",233944,233944,193.7,41.2,201993,14012,491,7912,28,3614,222267,83.8,36895,21299,24472,8497,12799,1238,4985,10581,1668,11430,3990,1534,8193,7805,29696,9590,5180,8072,73.8,20.7,5.3,0.2,48931,25633,24026,29.6,2.43,22038,13.8,24666,17297,7.4,1947,6852,6949,558,9,2474,455,26125,90821,87.3,60334
0500000US36067,36067,"Onondaga County, New York",467846,467846,600,38.7,377487,51623,3253,16185,72,5303,447565,78.4,88566,38318,56955,14662,21055,1241,10657,17068,7083,25643,10965,4875,14949,21714,67790,18511,10371,8689,78.4,16.8,4.7,0.1,54498,29156,50149,26.4,2.43,58156,18.6,69777,33798,7.2,4694,9327,13786,2976,107,5882,1720,45541,185089,91,120750
0500000US37133,37133,"Onslow County, North Carolina",182921,182921,233.1,25.9,136405,29206,1131,3570,531,4951,162369,67.8,17384,13068,15740,7208,6060,752,4777,1912,749,8067,2470,975,2412,5064,12655,8434,2714,8479,65.5,28.9,5.4,0.1,46141,21583,23540,16.7,2.76,12257,12.8,108211,7493,4.1,160,826,2617,217,15,3596,222,14826,61147,84.3,32832
0500000US36069,36069,"Ontario County, New York",108975,108975,167.6,42.9,101910,2486,330,1299,73,887,104738,91.1,20552,9301,12531,4649,6296,946,2823,8015,1236,6834,1524,1110,2534,4162,15264,4428,2403,2050,78.7,15.3,5.8,0.2,57318,30346,12031,28.7,2.38,13337,17.7,16817,4028,3.7,339,1312,978,26,27,1232,453,7079,44198,90,32297
0500000US06059,6059,"Orange County, California",3086331,3086331,3807.7,36.7,1942675,50766,11852,573661,9472,387005,2035560,42.9,588112,256318,386940,99835,147438,7115,82327,194094,55025,164615,47317,31801,127302,207593,281367,155972,80957,43158,81.4,10.5,7.9,0.2,75998,34416,335024,26.4,3.04,494995,24.2,537257,936513,30.3,40724,51024,418276,14999,4166,433965,14083,1318534,1002285,94.7,583146
0500000US12095,12095,"Orange County, Florida",1200241,1200241,1268.5,34.2,780991,249396,3079,60313,1493,67762,862370,44.3,202824,127365,161125,40454,51446,2172,33287,26505,15322,74953,30927,13772,38911,81352,108478,111729,28560,17246,86.3,9.5,4.1,0.1,47556,25052,124125,19.9,2.76,158712,20.4,442326,232639,19.4,20189,19433,41907,6558,298,160400,4014,382442,423609,85.4,237326
0500000US36071,36071,"Orange County, New York",374518,374518,459.3,36.8,282492,38093,1080,9680,67,30684,304211,67.1,59069,32270,44886,15542,18712,1663,10516,12254,5735,23928,10646,4134,9919,15538,43999,13046,7576,11525,75.5,20.1,4.3,0.2,70794,30561,43696,24.9,2.9,39800,16.8,60367,42115,11.2,1693,8527,7124,976,44,24517,916,83017,124901,90.2,86907
0500000US37135,37135,"Orange County, North Carolina",137275,137275,336.2,33.2,103550,15834,443,9701,20,3284,125965,70.1,37766,10929,11761,3972,3421,550,3528,3772,1056,6491,1379,1304,3446,8595,26263,6896,2720,1849,68.3,24.4,7.1,0.2,57261,35406,14417,19.6,2.47,21699,26,57666,17257,12.6,2352,2917,7050,650,74,5914,652,21032,51419,91.6,31024
0500000US22071,22071,"Orleans Parish, Louisiana",368471,368471,2029.4,35.1,125296,219645,1030,10885,105,5418,348560,30.7,67102,38451,32981,11398,14187,2389,9117,6817,2966,15005,8098,3290,8226,19552,43657,28638,7779,8585,79.2,14.5,6.2,0.1,36964,27255,32893,21.1,2.37,49225,19.7,79042,22261,6,2858,2800,7480,1061,201,10319,400,32562,150409,78.6,70478
0500000US12097,12097,"Osceola County, Florida",289449,289449,202.4,35.7,220205,32506,799,7690,211,17699,150937,37.7,30991,32249,36451,11328,14741,724,7707,4491,2762,18451,7542,1810,5684,13363,22214,31340,5150,4522,84.7,11.2,4.1,0,44551,18996,32013,25.2,3.17,23639,12.7,114445,56265,19.4,4492,4261,5083,2365,52,43564,940,129339,90414,69.3,56511
0500000US36075,36075,"Oswego County, New York",121659,121659,128.3,38.9,116463,1101,298,767,6,998,118949,94.7,15216,10413,11831,6433,8758,564,3870,5819,1514,6880,3615,722,2307,3571,13853,5224,2509,2203,75.3,19.1,5.4,0.2,47646,23472,12757,25.2,2.57,8072,10.1,14062,2311,1.9,180,628,606,135,28,508,406,4650,45300,84.4,32686
0500000US26139,26139,"Ottawa County, Michigan",269795,269795,468.2,34.7,242326,4296,1146,7550,6,8272,245329,85,44347,21138,29550,11132,25705,3004,6983,31595,4408,14284,4554,1752,6113,10088,28868,10876,6210,3137,85.3,9.4,5.1,0.2,58160,25919,32246,24.1,2.74,33664,20.4,42349,15355,5.7,1489,1906,5253,440,77,7021,658,23413,95304,92.3,74072
0500000US22073,22073,"Ouachita Parish, Louisiana",155285,155285,251.8,34.6,93453,57577,470,1393,11,949,152140,58.9,21021,12446,18207,6187,7341,1326,4090,4666,1607,7855,2899,2009,5153,4591,17664,6388,3628,3326,79.4,15.7,4.8,0.1,39111,22160,17531,24.4,2.55,15041,15.3,25414,2510,1.6,480,302,1108,169,10,899,22,3634,57732,88.3,34631
0500000US55087,55087,"Outagamie County, Wisconsin",179139,179139,277.2,37.6,162930,1891,2753,5378,22,2652,172273,88.9,31069,13981,23584,8333,17695,1276,5310,21913,3021,10145,4013,1600,7041,8179,18154,8184,3748,2078,87.1,8.4,4.4,0.1,58421,28441,21381,22,2.51,22911,19.2,29788,7135,4,717,811,3016,191,80,2722,315,11603,70144,94.6,50202
0500000US12099,12099,"Palm Beach County, Florida",1359074,1359074,670.2,43.9,1025542,241136,2506,33688,702,28167,1087550,58.4,212979,132674,159098,53981,43051,7208,41033,26866,16460,79716,24999,12402,48626,88624,126094,71346,36019,22390,82.3,11.1,6.4,0.1,52878,33072,126113,38.6,2.53,199944,20.4,605745,315360,23.2,22197,39119,29580,5293,490,229818,11060,378203,529729,79.2,371761
0500000US48367,48367,"Parker County, Texas",119784,119784,129.4,39.6,112295,2025,1017,794,28,1876,106612,84.8,19894,7962,12886,7304,6159,2976,4633,6181,1197,5935,4062,854,3100,4224,11031,4018,2971,3023,76.4,15.9,7.5,0.2,64979,30934,13312,26.7,2.72,14292,17.9,33081,4840,4,309,520,605,140,16,3263,296,9455,42887,90.9,33488
0500000US12101,12101,"Pasco County, Florida",472745,472745,622.2,44.2,421022,22473,1415,10715,332,5076,413029,78.5,63992,35254,52339,16963,14785,1261,12120,9326,4784,26600,8457,5070,15049,21246,42890,19282,9409,7839,81.2,13.6,5.2,0.1,44518,24076,44789,37.6,2.52,48578,14.3,264889,43128,9.1,2290,10379,7930,1205,129,19549,3936,63709,184806,80.1,139015
0500000US34031,34031,"Passaic County, New Jersey",505403,505403,2715.3,36.4,332659,64025,1967,26239,96,61077,311090,43.9,73673,40947,56891,16141,40581,327,12410,29460,8616,28788,13573,5030,15974,25142,52398,18763,10907,6845,84.1,11.5,4.4,0.1,59513,27795,56132,27,3.06,56658,17.2,65554,144549,28.6,8495,19372,26906,3031,137,94464,639,224666,162097,92,87790
0500000US13223,13223,"Paulding County, Georgia",145565,145565,455.8,34.8,114626,25683,334,1261,19,1322,137758,74.6,23078,10219,18679,7885,8317,369,5187,6417,2621,9119,4899,1733,3653,8171,14349,4887,3515,3258,78.4,16.1,5.4,0.1,61153,24868,20497,17.7,2.99,13791,15.2,56306,6826,4.7,418,662,1073,1234,0,3703,154,8638,48472,92.3,38833
0500000US46103,46103,"Pennington County, South Dakota",104574,104574,36.4,37,86988,1361,8727,1093,41,616,99846,80.8,17444,10347,14342,5484,4990,1642,3995,2935,1402,6640,2037,1085,3615,4381,12569,7059,2355,2892,78.8,15,6.1,0.1,50564,26906,11378,24.6,2.46,12612,18.1,42835,1967,1.9,251,521,739,136,15,405,151,4297,41155,89.9,27392
0500000US23019,23019,"Penobscot County, Maine",153627,153627,45.3,40.8,146249,1194,1650,1551,5,322,151850,94.4,25111,14633,18077,7271,7604,1531,4663,4234,1784,10503,3329,1115,3252,5145,24260,6748,3152,2980,77.8,15.9,6.2,0.1,44543,24076,15066,26.6,2.36,16180,15.4,38521,4117,2.7,377,944,1197,204,54,317,1401,6262,62215,83.9,41918
0500000US17143,17143,"Peoria County, Illinois",187197,187197,301.2,36.8,139731,32836,576,6507,19,2256,179287,71.7,32691,15214,20807,6045,10210,592,4212,13474,1770,9394,3426,1537,4662,8918,22826,7242,4203,2711,85.4,10.7,3.8,0.1,51454,28414,20955,25.3,2.39,22943,18.6,33817,10043,5.4,1350,1112,5485,445,9,2838,154,13997,76019,91.2,49503
0500000US42101,42101,"Philadelphia County, Pennsylvania",1546920,1546920,11379.5,33.6,642945,665750,5289,103400,1538,87388,1345345,36.2,224380,148810,150948,34909,66039,1379,25035,41649,12430,65790,31618,11839,39399,72494,191495,62679,29706,39573,82.6,13.3,4,0.1,37460,22542,132416,24.2,2.58,143530,14.2,254654,193155,12.5,21396,35221,77535,17966,522,60661,1250,315159,580297,86.7,306823
0500000US45077,45077,"Pickens County, South Carolina",119577,119577,240.2,35.2,106133,7810,453,2022,107,1218,115654,86.7,16701,9390,11229,4817,8017,263,3620,7650,1226,5677,2562,594,2008,3613,13431,5320,2481,1709,75.4,19.3,5.2,0.1,41501,21090,11709,27.2,2.54,9691,13.2,38241,4734,4,748,672,1710,342,43,1659,308,5564,44091,85.6,30543
0500000US53053,53053,"Pierce County, Washington",812689,812689,476.3,35.8,610781,55651,9264,48641,11235,20858,733965,69.3,119165,66440,88759,37209,45695,2641,26604,34043,12457,43889,22271,6300,20096,31581,82366,31523,17577,25920,75.7,18.6,5.5,0.1,59711,28571,93211,22.4,2.64,83469,15.6,303602,79936,9.8,4410,17321,33901,2308,1823,21507,3076,112195,301364,91.6,184299
0500000US04019,4019,"Pima County, Arizona",993144,993144,106.7,37.9,782395,35426,31649,26796,1331,80977,641815,54.1,151685,89696,105314,36682,34678,4869,25589,30273,7266,48865,16415,7032,23597,48385,107038,47716,22772,28238,74.7,18.5,6.6,0.2,46233,25524,97194,30,2.5,115392,17.6,447277,127106,12.8,8594,11824,21648,4244,1015,84069,4306,266701,386155,86.9,238500
0500000US04021,4021,"Pinal County, Arizona",390160,390160,70,36.6,309920,18113,20698,6616,1658,22280,277114,58.1,40552,29940,33288,15943,15335,5059,8938,12348,2222,15816,6734,2469,9081,13102,28155,13212,5611,12311,75.2,19.4,5.3,0.2,50248,20983,38498,32.1,2.9,30434,11.8,192015,38854,10,5353,2667,4836,417,107,26333,4494,77396,126128,77.7,92021
0500000US12103,12103,"Pinellas County, Florida",925030,925030,3347.5,46.9,767248,95649,2423,28733,765,9061,846732,75.9,154394,76734,118687,30290,36097,1735,22044,29689,11139,55555,15370,8512,39164,57084,95023,43255,21440,16192,83.6,11.1,5.1,0.2,45574,29617,75188,35.8,2.25,129420,18.6,509501,106318,11.5,7702,34088,23209,3841,400,34533,10247,118290,402536,80,263545
0500000US37147,37147,"Pitt County, North Carolina",172438,172438,257.9,31.4,101040,58787,551,2880,15,5357,162636,56.5,30545,16270,18261,6313,8810,859,4394,8549,2052,9262,2341,1213,3699,5084,26198,8335,4587,3626,76.5,19.5,3.9,0.1,42011,23439,18647,19.7,2.5,18979,18.6,43951,8483,4.9,752,602,2408,453,6,4614,400,12028,66427,87.6,35836
0500000US06061,6061,"Placer County, California",361518,361518,247.6,40.7,303509,4652,2372,23317,701,10753,313718,75,66116,26620,43655,11900,11520,786,11030,10669,4921,19837,7104,3677,14020,19312,34443,14781,7505,11726,74.9,16.6,8.4,0.1,73747,35711,41429,30.1,2.67,59598,24.1,89366,37793,10.5,1565,7652,15971,760,394,11480,1536,50858,134111,86.5,94577
0500000US25023,25023,"Plymouth County, Massachusetts",500772,500772,750.9,41.8,427366,44084,891,5980,287,10909,483703,83.5,95138,46810,62907,20283,23273,1099,17198,18091,7152,31498,10766,5110,21961,26347,63428,22776,10819,12166,80.5,14,5.5,0.1,75816,35869,56412,28.8,2.71,75220,22,70788,40830,8.2,3225,7125,4845,10661,200,16209,1790,54588,180659,89.7,137978
0500000US12105,12105,"Polk County, Florida",617323,617323,334.9,40.3,486381,92931,1749,10449,222,12327,502251,63.2,71678,49764,61157,26525,32504,5949,16576,15422,7550,35246,13158,3414,13614,24560,51683,32677,11756,10023,82,12.5,5.4,0.1,43063,21157,58222,35.3,2.73,53596,12.8,255630,62198,10.1,3903,6003,8325,1106,89,43298,3377,112072,220556,78.3,153444
0500000US19153,19153,"Polk County, Iowa",445136,445136,750.5,34.9,379579,27429,1073,17234,285,8111,410301,79.8,93291,38255,61557,16899,24858,2486,13570,19726,7177,25432,9285,5647,39365,24431,48723,19723,9653,9642,82.8,12.6,4.5,0.1,59844,30863,56686,20.5,2.5,72076,24.7,97619,38155,8.6,4406,6371,12991,4993,260,12836,704,51154,174759,93.5,119821
0500000US39133,39133,"Portage County, Ohio",161553,161553,331.2,37.6,148225,6440,242,2860,0,536,159158,90.7,25141,15165,20425,6411,14398,668,4345,14984,2223,10471,3499,1133,3843,6661,18699,8928,3777,2309,83.4,11.8,4.7,0.1,53027,25926,16069,25.2,2.54,16357,15.9,30807,5230,3.2,1366,1680,2801,137,66,285,261,6543,61042,90,42175
0500000US18127,18127,"Porter County, Indiana",165819,165819,393,39,153218,5722,513,2352,43,1704,150890,85,27048,13029,17123,8657,11731,400,5036,14437,1848,8203,3735,1189,3858,5738,19351,7494,4012,2287,85.1,10.5,4.2,0.2,62818,29043,19306,24.6,2.63,18654,16.7,50767,6532,3.9,537,1563,2339,92,75,2184,279,10118,61693,92.7,47744
0500000US48375,48375,"Potter County, Texas",122053,122053,133.3,33.1,95810,11786,883,5404,315,3741,77651,47.5,13424,12279,11834,6584,9232,914,4884,6399,1534,6974,3089,732,2614,3909,10837,5902,3557,2008,80.4,12.7,6.8,0.1,37758,19967,13234,22.3,2.7,7959,10.4,25658,17273,14.2,1902,375,4462,728,35,11624,49,34422,43002,89.3,24951
0500000US24033,24033,"Prince George's County, Maryland",884764,884764,1788.8,35.5,189096,564068,3091,37653,207,68041,744309,14.5,172140,94418,110211,44658,38551,967,36307,11145,5871,41109,25490,10358,22818,68850,102384,38614,27533,68532,68.5,27.7,3.7,0.1,73856,32637,90740,21.6,2.83,102634,17.7,473019,182817,20.7,13772,5241,29369,40491,63,106951,702,175887,305115,92.6,189940
